1	COLD	879	880
2	COLD	865	867
3	COLD	950	952
4	COLD	980	982
5	COLD	964	966
6	COLD	935	936
7	COLD	997	999
8	COLD	1004	1004
9	COLD	935	936
10	COLD	836	837
11	COLD	866	869
12	COLD	829	830
13	COLD	953	955
14	COLD	998	1001
15	COLD	1117	1120
16	COLD	986	987
17	COLD	947	949
18	COLD	940	942
19	COLD	1070	1071
20	COLD	987	989
