1	COLD	890	892
2	COLD	867	868
3	COLD	816	820
4	COLD	831	833
5	COLD	853	857
6	COLD	821	823
7	COLD	859	860
8	COLD	853	855
9	COLD	874	875
10	COLD	857	858
11	COLD	806	807
12	COLD	918	920
13	COLD	886	887
14	COLD	820	821
15	COLD	851	853
16	COLD	822	824
17	COLD	839	840
18	COLD	840	841
19	COLD	809	811
20	COLD	843	844
