1	COLD	1017	1019
2	COLD	822	823
3	COLD	843	847
4	COLD	818	818
5	COLD	828	829
6	COLD	903	904
7	COLD	830	832
8	COLD	804	804
9	COLD	861	864
10	COLD	806	807
11	COLD	823	824
12	COLD	822	823
13	COLD	876	877
14	COLD	874	875
15	COLD	847	850
16	COLD	845	847
17	COLD	865	866
18	COLD	907	908
19	COLD	836	839
20	COLD	847	851
