1	COLD	1538	1538
2	COLD	1616	1618
3	COLD	1566	1567
4	COLD	1476	1477
5	COLD	1562	1563
6	COLD	1648	1650
7	COLD	1537	1539
8	COLD	1525	1527
9	COLD	1551	1551
10	COLD	1568	1569
11	COLD	1474	1475
12	COLD	1514	1516
13	COLD	1546	1550
14	COLD	1725	1726
15	COLD	1589	1591
16	COLD	1483	1484
17	COLD	1495	1497
18	COLD	1554	1559
19	COLD	1531	1532
20	COLD	1600	1601
