1	COLD	1003	1005
2	COLD	936	938
3	COLD	983	984
4	COLD	971	972
5	COLD	945	947
6	COLD	1026	1027
7	COLD	1011	1013
8	COLD	964	968
9	COLD	1055	1060
10	COLD	1017	1018
11	COLD	976	979
12	COLD	976	977
13	COLD	975	976
14	COLD	1017	1018
15	COLD	964	965
16	COLD	1021	1022
17	COLD	1033	1035
18	COLD	1016	1017
19	COLD	1084	1085
20	COLD	993	994
