1	COLD	888	890
2	COLD	868	869
3	COLD	842	843
4	COLD	880	884
5	COLD	855	856
6	COLD	829	832
7	COLD	874	874
8	COLD	898	900
9	COLD	857	857
10	COLD	844	845
11	COLD	845	847
12	COLD	862	863
13	COLD	870	871
14	COLD	864	864
15	COLD	848	849
16	COLD	861	862
17	COLD	843	845
18	COLD	860	861
19	COLD	834	835
20	COLD	883	884
