1	COLD	1705	1708
2	COLD	1689	1690
3	COLD	2013	2015
4	COLD	1725	1725
5	COLD	1631	1632
6	COLD	1586	1587
7	COLD	1698	1701
8	COLD	1577	1578
9	COLD	1527	1529
10	COLD	1556	1569
11	COLD	1717	1719
12	COLD	1530	1532
13	COLD	1509	1509
14	COLD	1621	1622
15	COLD	1732	1733
16	COLD	1603	1604
17	COLD	1516	1517
18	COLD	1750	1752
19	COLD	1573	1574
20	COLD	1532	1533
